"X","vid_name","frame","num_right_hands","num_left_hands","num_faces","hand_present","face_present","face_openpose","hand_openpose","height","width","left","top","label","mean_conf","WorkerID"
7338,"S_20140227_1610_04.mp4",11655,3,3,3,0,0,1,1,0.0617380000000001,0.041321,0.266753,0.60655,"hand",0.0131317266666667,"OP"
7338,"S_20140227_1610_04.mp4",11655,3,3,3,0,0,1,1,0,0,0,0,"hand",0,"OP"
7338,"S_20140227_1610_04.mp4",11655,3,3,3,0,0,1,1,0,0,0,0,"hand",0,"OP"
7338,"S_20140227_1610_04.mp4",11655,3,3,3,0,0,1,1,0,0,0,0,"hand",0,"OP"
7338,"S_20140227_1610_04.mp4",11655,3,3,3,0,0,1,1,0,0,0,0,"hand",0,"OP"
7338,"S_20140227_1610_04.mp4",11655,3,3,3,0,0,1,1,0,0,0,0,"hand",0,"OP"
7338,"S_20140227_1610_04.mp4",11655,3,3,3,0,0,1,1,0.00869800000000009,0.039431,0.255546,0.624997,"face",0.000468297612857143,"OP"
7338,"S_20140227_1610_04.mp4",11655,3,3,3,0,0,1,1,0.110185,0.00975700000000002,0.364196,0.643959,"face",0.000158128758571429,"OP"
7338,"S_20140227_1610_04.mp4",11655,3,3,3,0,0,1,1,0,0,0,0,"face",0,"OP"
7340,"S_20150222_2805_01.mp4",9165,1,1,1,1,1,1,1,0.032114,0.018517,0.199416,0.547298,"hand",0.00414176428571429,"OP"
7340,"S_20150222_2805_01.mp4",9165,1,1,1,1,1,1,1,0.0444479999999999,0.035036,0.107484,0.564556,"hand",0.245397642857143,"OP"
7340,"S_20150222_2805_01.mp4",9165,1,1,1,1,1,1,1,0.096002,0.071545,0.156923,0.310053,"face",0.191992493671429,"OP"
7342,"S_20130717_0900_03.mp4",11160,1,1,1,1,1,1,1,0,0,0,0,"hand",0,"OP"
7342,"S_20130717_0900_03.mp4",11160,1,1,1,1,1,1,1,0.087556,0.067196,0.540068,0.640621,"hand",0.0159480480952381,"OP"
7342,"S_20130717_0900_03.mp4",11160,1,1,1,1,1,1,1,0.192858,0.112833,0.799474,0.433383,"face",0.000911397472857143,"OP"
7344,"S_20141224_2607_03.mp4",4325,1,1,1,1,1,0,0,0,0,0,0,"hand",0,"OP"
7344,"S_20141224_2607_03.mp4",4325,1,1,1,1,1,0,0,0,0,0,0,"hand",0,"OP"
7344,"S_20141224_2607_03.mp4",4325,1,1,1,1,1,0,0,0,0,0,0,"face",0,"OP"
7345,"S_20140312_1623_03.mp4",14715,1,1,1,1,1,1,1,0.14501,0.08871,0.24532,0.992674,"hand",0.148862885714286,"OP"
7345,"S_20140312_1623_03.mp4",14715,1,1,1,1,1,1,1,0.151197,0.067484,0.246429,0.992097,"hand",0.356955680952381,"OP"
7345,"S_20140312_1623_03.mp4",14715,1,1,1,1,1,1,1,0.3172805,0.211626,0.553199,0.353814,"face",0.8283027,"OP"
7346,"S_20130522_0705_08.AVI.mp4",1310,1,1,1,1,1,0,1,0.111702,0.120254,0.820043,0.24115,"hand",0.462645114285714,"OP"
7346,"S_20130522_0705_08.AVI.mp4",1310,1,1,1,1,1,0,1,0.056623,0.051211,0.592973,0.189354,"hand",0.0284423952380952,"OP"
7346,"S_20130522_0705_08.AVI.mp4",1310,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
7349,"S_20130424_0607_01.AVI.mp4",25950,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
7349,"S_20130424_0607_01.AVI.mp4",25950,1,1,1,0,0,0,1,0.085867,0.077854,0.798045,0.5974,"hand",0.0501329047619048,"OP"
7349,"S_20130424_0607_01.AVI.mp4",25950,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
7354,"S_20140123_1506_02.mp4",9610,1,1,1,1,1,1,1,0.0845019999999999,0.044713,0.620276,0.720222,"hand",0.0416320380952381,"OP"
7354,"S_20140123_1506_02.mp4",9610,1,1,1,1,1,1,1,0.107684,0.068949,0.335632,0.634562,"hand",0.16910889047619,"OP"
7354,"S_20140123_1506_02.mp4",9610,1,1,1,1,1,1,1,0.17865,0.165324,0.453092,0.797791,"face",0.629114785714286,"OP"
7355,"S_20131027_1210_02.mp4",48165,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
7355,"S_20131027_1210_02.mp4",48165,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
7355,"S_20131027_1210_02.mp4",48165,1,1,1,0,1,1,0,0.090251,0.052263,0.411152,0.777402,"face",0.192034846585714,"OP"
7358,"S_20140710_2023_01.mp4",525,1,1,1,1,1,1,1,0.097766,0.0979369999999999,0.591465,0.869814,"hand",0.421713428571429,"OP"
7358,"S_20140710_2023_01.mp4",525,1,1,1,1,1,1,1,0.107489,0.156832,0.422129,0.919481,"hand",0.358593952380952,"OP"
7358,"S_20140710_2023_01.mp4",525,1,1,1,1,1,1,1,0.186406,0.103928,0.51549,0.563547,"face",0.256272646157143,"OP"
7366,"S_20140821_2204_09.mp4",70,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7366,"S_20140821_2204_09.mp4",70,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7366,"S_20140821_2204_09.mp4",70,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
7367,"S_20131103_1217_04.mp4",3630,1,1,1,0,0,1,1,0.063334,0.036266,0.269235,0.704502,"hand",0.00363765919047619,"OP"
7367,"S_20131103_1217_04.mp4",3630,1,1,1,0,0,1,1,0,0,0,0,"hand",0,"OP"
7367,"S_20131103_1217_04.mp4",3630,1,1,1,0,0,1,1,0.071746,0.068379,0.456607,0.580374,"face",0.00985778552857143,"OP"
737,"S_20140510_1823_01.mp4",11140,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
737,"S_20140510_1823_01.mp4",11140,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
737,"S_20140510_1823_01.mp4",11140,1,1,1,1,0,0,0,0,0,0,0,"face",0,"OP"
7370,"S_20130605_0719_03.AVI.mp4",3860,1,1,1,0,0,0,1,0.139671,0.026618,0.20016,0.761087,"hand",0.017538120952381,"OP"
7370,"S_20130605_0719_03.AVI.mp4",3860,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
7370,"S_20130605_0719_03.AVI.mp4",3860,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
7371,"S_20140227_1610_01.mp4",25645,1,1,1,1,1,1,1,0.056274,0.025806,0.940777,0.681581,"hand",0.00859684333333333,"OP"
7371,"S_20140227_1610_01.mp4",25645,1,1,1,1,1,1,1,0.137867,0.0998720000000001,0.575988,0.686445,"hand",0.403743328571429,"OP"
7371,"S_20140227_1610_01.mp4",25645,1,1,1,1,1,1,1,0.274643,0.00678699999999988,0.53463,0.480868,"face",5.52548271428571e-05,"OP"
7374,"S_20130522_0705_03.AVI.mp4",2440,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
7374,"S_20130522_0705_03.AVI.mp4",2440,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
7374,"S_20130522_0705_03.AVI.mp4",2440,1,1,1,0,0,1,0,0.080238,0.0801190000000002,0.870241,0.612595,"face",0.000246023938571429,"OP"
7379,"S_20130706_0819_01.AVI.mp4",205,1,1,1,0,1,1,1,0.026604,0.016045,0.496612,0.430979,"hand",0.15257940952381,"OP"
7379,"S_20130706_0819_01.AVI.mp4",205,1,1,1,0,1,1,1,0.0442990000000001,0.013009,0.476066,0.45637,"hand",0.0293245,"OP"
7379,"S_20130706_0819_01.AVI.mp4",205,1,1,1,0,1,1,1,0.00301000000000001,0,0.473749,0.33207,"face",4.71738728571429e-05,"OP"
7380,"S_20140928_2311_02.mp4",5585,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
7380,"S_20140928_2311_02.mp4",5585,2,2,2,1,1,1,1,0.170274,0.191458,0.120456,0.565287,"hand",0.556325523809524,"OP"
7380,"S_20140928_2311_02.mp4",5585,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
7380,"S_20140928_2311_02.mp4",5585,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
7380,"S_20140928_2311_02.mp4",5585,2,2,2,1,1,1,1,0.074553,0.065501,0.413583,0.460531,"face",0.0291879176828571,"OP"
7380,"S_20140928_2311_02.mp4",5585,2,2,2,1,1,1,1,0.307592,0.1769968,-0.0389158,0.321915,"face",0.627707342857143,"OP"
7384,"S_20130803_0917_05.AVI.mp4",12450,1,1,1,1,1,1,1,0.109032,0.0737209999999999,0.778447,1.07198,"hand",0.00970444904761905,"OP"
7384,"S_20130803_0917_05.AVI.mp4",12450,1,1,1,1,1,1,1,0.105231,0.0842609999999999,0.45357,0.814255,"hand",0.0244194571428571,"OP"
7384,"S_20130803_0917_05.AVI.mp4",12450,1,1,1,1,1,1,1,0.220201,0.151369,0.564155,0.495522,"face",0.753889142857143,"OP"
7386,"S_20131009_1122_06.mp4",5935,1,1,1,0,0,1,1,0.027068,0.031408,0.469209,0.677984,"hand",0.0117760085714286,"OP"
7386,"S_20131009_1122_06.mp4",5935,1,1,1,0,0,1,1,0,0,0,0,"hand",0,"OP"
7386,"S_20131009_1122_06.mp4",5935,1,1,1,0,0,1,1,0.00450600000000007,0,0.49674,0.46333,"face",9.43502714285714e-05,"OP"
7388,"S_20150209_2723_01.mp4",5530,1,1,1,0,1,1,1,0,0,0,0,"hand",0,"OP"
7388,"S_20150209_2723_01.mp4",5530,1,1,1,0,1,1,1,0.127025,0.082264,0.253801,0.934684,"hand",0.0153501661904762,"OP"
7388,"S_20150209_2723_01.mp4",5530,1,1,1,0,1,1,1,0.106779,0.104671,0.359436,0.65173,"face",0.00757034633857143,"OP"
7389,"S_20141122_2505_01.mp4",31715,1,1,1,1,1,0,0,0,0,0,0,"hand",0,"OP"
7389,"S_20141122_2505_01.mp4",31715,1,1,1,1,1,0,0,0,0,0,0,"hand",0,"OP"
7389,"S_20141122_2505_01.mp4",31715,1,1,1,1,1,0,0,0,0,0,0,"face",0,"OP"
7393,"S_20141116_2430_02.mp4",6325,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
7393,"S_20141116_2430_02.mp4",6325,1,1,1,0,0,0,1,0.08345,0.083246,0.357975,0.686369,"hand",0.0249591371428571,"OP"
7393,"S_20141116_2430_02.mp4",6325,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
7395,"S_20140531_1914_01.mp4",5370,1,1,1,1,1,1,1,0.048913,0.0571400000000001,0.563799,0.537609,"hand",0.0146223685714286,"OP"
7395,"S_20140531_1914_01.mp4",5370,1,1,1,1,1,1,1,0.079949,0.108475,0.463535,0.570741,"hand",0.297636523809524,"OP"
7395,"S_20140531_1914_01.mp4",5370,1,1,1,1,1,1,1,0.1389301,0.0860110000000001,0.409549,0.189727,"face",0.00349767883571429,"OP"
7402,"S_20140514_1827_03.mp4",15775,2,2,2,1,1,0,1,0.024419,0.01578,0.374292,0.313857,"hand",0.0212827771428571,"OP"
7402,"S_20140514_1827_03.mp4",15775,2,2,2,1,1,0,1,0.00726099999999999,0.00816499999999998,0.267247,0.248873,"hand",0.0128374866666667,"OP"
7402,"S_20140514_1827_03.mp4",15775,2,2,2,1,1,0,1,0.040521,0.0175250000000001,0.375565,0.318795,"hand",0.0191498009523809,"OP"
7402,"S_20140514_1827_03.mp4",15775,2,2,2,1,1,0,1,0.017689,0.00887200000000005,0.272448,0.28214,"hand",0.0109422366666667,"OP"
7402,"S_20140514_1827_03.mp4",15775,2,2,2,1,1,0,1,0,0,0,0,"face",0,"OP"
7402,"S_20140514_1827_03.mp4",15775,2,2,2,1,1,0,1,0,0,0,0,"face",0,"OP"
7406,"S_20150419_3001_02.mp4",32230,1,1,1,1,1,1,1,0.092912,0.0864139999999999,0.33329,0.412506,"hand",0.423386352380952,"OP"
7406,"S_20150419_3001_02.mp4",32230,1,1,1,1,1,1,1,0,0,0,0,"hand",0,"OP"
7406,"S_20150419_3001_02.mp4",32230,1,1,1,1,1,1,1,0.1368947,0.081765,0.382382,0.160582,"face",0.472343057142857,"OP"
741,"S_20140220_1603_08.mp4",9710,1,1,1,1,0,0,1,0.025043,0.047225,0.198786,0.22518,"hand",0.0238656966666667,"OP"
741,"S_20140220_1603_08.mp4",9710,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
741,"S_20140220_1603_08.mp4",9710,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
7411,"S_20141116_2430_01.mp4",10140,1,1,1,1,1,1,0,0,0,0,0,"hand",0,"OP"
7411,"S_20141116_2430_01.mp4",10140,1,1,1,1,1,1,0,0,0,0,0,"hand",0,"OP"
7411,"S_20141116_2430_01.mp4",10140,1,1,1,1,1,1,0,0.223816,0.233066,0.722221,0.516104,"face",0.257404394285714,"OP"
7412,"S_20140713_2026_03.mp4",34050,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
7412,"S_20140713_2026_03.mp4",34050,1,1,1,1,0,0,1,0.129067,0.191051,0.635121,0.845591,"hand",0.652461571428571,"OP"
7412,"S_20140713_2026_03.mp4",34050,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
7413,"S_20140107_1421_06.mp4",9915,1,1,1,1,1,1,1,0,0,0,0,"hand",0,"OP"
7413,"S_20140107_1421_06.mp4",9915,1,1,1,1,1,1,1,0.233453,0.0861536,0.0992444,0.981476,"hand",0.151785142857143,"OP"
7413,"S_20140107_1421_06.mp4",9915,1,1,1,1,1,1,1,0.111899,0.116035,0.361507,0.139153,"face",0.0324629746,"OP"
7417,"S_20130824_1007_02.mp4",15395,5,5,5,1,1,1,1,0,0,0,0,"hand",0,"OP"
7417,"S_20130824_1007_02.mp4",15395,5,5,5,1,1,1,1,0,0,0,0,"hand",0,"OP"
7417,"S_20130824_1007_02.mp4",15395,5,5,5,1,1,1,1,0.104378,0.041378,0.747878,0.520074,"hand",0.00496343571428571,"OP"
7417,"S_20130824_1007_02.mp4",15395,5,5,5,1,1,1,1,0,0,0,0,"hand",0,"OP"
7417,"S_20130824_1007_02.mp4",15395,5,5,5,1,1,1,1,0,0,0,0,"hand",0,"OP"
7417,"S_20130824_1007_02.mp4",15395,5,5,5,1,1,1,1,0,0,0,0,"hand",0,"OP"
7417,"S_20130824_1007_02.mp4",15395,5,5,5,1,1,1,1,0.058991,0.03123,0.427004,0.742977,"hand",0.0259142566666667,"OP"
7417,"S_20130824_1007_02.mp4",15395,5,5,5,1,1,1,1,0,0,0,0,"hand",0,"OP"
7417,"S_20130824_1007_02.mp4",15395,5,5,5,1,1,1,1,0,0,0,0,"hand",0,"OP"
7417,"S_20130824_1007_02.mp4",15395,5,5,5,1,1,1,1,0,0,0,0,"hand",0,"OP"
7417,"S_20130824_1007_02.mp4",15395,5,5,5,1,1,1,1,0.052781,0.067241,0.884085,0.359101,"face",7.51391242857143e-05,"OP"
7417,"S_20130824_1007_02.mp4",15395,5,5,5,1,1,1,1,0.088262,0.0825410000000001,0.504565,0.499153,"face",0.341177919285714,"OP"
7417,"S_20130824_1007_02.mp4",15395,5,5,5,1,1,1,1,0.076824,0.060748,0.721008,0.475649,"face",0.156441686285714,"OP"
7417,"S_20130824_1007_02.mp4",15395,5,5,5,1,1,1,1,0.06558,0.0575520000000002,0.616878,0.642128,"face",0.172272528985714,"OP"
7417,"S_20130824_1007_02.mp4",15395,5,5,5,1,1,1,1,0.107188,0.057604,0.429308,0.789765,"face",0.238465005,"OP"
7419,"S_20140614_1928_03.mp4",2550,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
7419,"S_20140614_1928_03.mp4",2550,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
7419,"S_20140614_1928_03.mp4",2550,1,1,1,0,0,1,0,0.12231,0.039996,0.293175,0.635682,"face",0.00307767844285714,"OP"
742,"S_20140403_1717_02.mp4",2480,1,1,1,0,0,1,1,0.046718,0.025089,0.419662,0.694662,"hand",0.00274483152380952,"OP"
742,"S_20140403_1717_02.mp4",2480,1,1,1,0,0,1,1,0.037421,0.042855,0.373923,0.762077,"hand",0.0105247247619048,"OP"
742,"S_20140403_1717_02.mp4",2480,1,1,1,0,0,1,1,0.000267999999999935,0.00221499999999999,0.248537,0.725091,"face",2.13254428571429e-05,"OP"
7420,"S_20130504_0617_01.AVI.mp4",22160,1,1,1,1,1,0,1,0.1969338,0.0911350000000001,0.750851,0.246895,"hand",0.0438710571428571,"OP"
7420,"S_20130504_0617_01.AVI.mp4",22160,1,1,1,1,1,0,1,0,0,0,0,"hand",0,"OP"
7420,"S_20130504_0617_01.AVI.mp4",22160,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
7426,"S_20150107_2621_02.mp4",2230,1,1,1,0,0,0,1,0.06576,0.07630433,-0.00422303,0.697002,"hand",0.0136471971428571,"OP"
7426,"S_20150107_2621_02.mp4",2230,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
7426,"S_20150107_2621_02.mp4",2230,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
7427,"S_20131113_1227_01.mp4",1735,1,1,1,1,1,1,1,0.167461,0.140014,0.601938,0.663181,"hand",0.391798038095238,"OP"
7427,"S_20131113_1227_01.mp4",1735,1,1,1,1,1,1,1,0.148556,0.159952,0.437893,0.65407,"hand",0.535873580952381,"OP"
7427,"S_20131113_1227_01.mp4",1735,1,1,1,1,1,1,1,0.227773,0.155965,0.501888,0.367735,"face",0.696425242857143,"OP"
7428,"S_20150118_2701_09.mp4",1610,1,1,1,1,1,0,1,0.052978,0.054804,0.186668,0.326025,"hand",0.0724977,"OP"
7428,"S_20150118_2701_09.mp4",1610,1,1,1,1,1,0,1,0,0,0,0,"hand",0,"OP"
7428,"S_20150118_2701_09.mp4",1610,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
743,"S_20140112_1426_04.mp4",17280,1,1,1,1,1,0,1,0.020951,0.025699,0.625678,0.167012,"hand",0.0158993580952381,"OP"
743,"S_20140112_1426_04.mp4",17280,1,1,1,1,1,0,1,0.036767,0.0236879999999999,0.595113,0.190307,"hand",0.019591680952381,"OP"
743,"S_20140112_1426_04.mp4",17280,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
7433,"S_20150419_3001_02.mp4",32920,1,1,1,1,1,1,1,0.111729,0.064151,0.392405,0.548562,"hand",0.0177586166666667,"OP"
7433,"S_20150419_3001_02.mp4",32920,1,1,1,1,1,1,1,0,0,0,0,"hand",0,"OP"
7433,"S_20150419_3001_02.mp4",32920,1,1,1,1,1,1,1,0.1531501,0.099496,0.392008,0.192213,"face",0.43486984,"OP"
7435,"S_20131226_1409_01.mp4",16225,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
7435,"S_20131226_1409_01.mp4",16225,1,1,1,0,0,0,1,0.097933,0.084192,0.591737,0.842279,"hand",0.0296524904761905,"OP"
7435,"S_20131226_1409_01.mp4",16225,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
7438,"S_20141211_2524_04.mp4",2215,1,1,1,0,1,1,1,0,0,0,0,"hand",0,"OP"
7438,"S_20141211_2524_04.mp4",2215,1,1,1,0,1,1,1,0.075651,0.0357619999999998,0.90118,1.05853,"hand",0.0115047133333333,"OP"
7438,"S_20141211_2524_04.mp4",2215,1,1,1,0,1,1,1,0.133643,0.0591229999999999,0.838576,0.768967,"face",0.000353678367142857,"OP"
7439,"S_20140821_2204_02.mp4",8590,2,2,2,1,1,1,1,0.109872,0.125854,0.61477,0.310134,"hand",0.102397633333333,"OP"
7439,"S_20140821_2204_02.mp4",8590,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
7439,"S_20140821_2204_02.mp4",8590,2,2,2,1,1,1,1,0.107639,0.102494,0.467726,0.326171,"hand",0.0269761166666667,"OP"
7439,"S_20140821_2204_02.mp4",8590,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
7439,"S_20140821_2204_02.mp4",8590,2,2,2,1,1,1,1,0.3480416,0.177115,0.60862,0.413561,"face",0.00518267919857143,"OP"
7439,"S_20140821_2204_02.mp4",8590,2,2,2,1,1,1,1,0,0,0,0,"face",0,"OP"
744,"S_20131003_1116_03.mp4",14965,3,3,3,1,0,0,1,0,0,0,0,"hand",0,"OP"
744,"S_20131003_1116_03.mp4",14965,3,3,3,1,0,0,1,0,0,0,0,"hand",0,"OP"
744,"S_20131003_1116_03.mp4",14965,3,3,3,1,0,0,1,0,0,0,0,"hand",0,"OP"
744,"S_20131003_1116_03.mp4",14965,3,3,3,1,0,0,1,0.119616,0.077064,0.192846,0.353526,"hand",0.0788207576190476,"OP"
744,"S_20131003_1116_03.mp4",14965,3,3,3,1,0,0,1,0,0,0,0,"hand",0,"OP"
744,"S_20131003_1116_03.mp4",14965,3,3,3,1,0,0,1,0,0,0,0,"hand",0,"OP"
744,"S_20131003_1116_03.mp4",14965,3,3,3,1,0,0,1,0,0,0,0,"face",0,"OP"
744,"S_20131003_1116_03.mp4",14965,3,3,3,1,0,0,1,0,0,0,0,"face",0,"OP"
744,"S_20131003_1116_03.mp4",14965,3,3,3,1,0,0,1,0,0,0,0,"face",0,"OP"
7441,"S_20150203_2717_05.mp4",4795,1,1,1,1,1,0,0,0,0,0,0,"hand",0,"OP"
7441,"S_20150203_2717_05.mp4",4795,1,1,1,1,1,0,0,0,0,0,0,"hand",0,"OP"
7441,"S_20150203_2717_05.mp4",4795,1,1,1,1,1,0,0,0,0,0,0,"face",0,"OP"
7444,"S_20131031_1214_05.mp4",9705,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
7444,"S_20131031_1214_05.mp4",9705,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
7444,"S_20131031_1214_05.mp4",9705,1,1,1,0,0,1,0,0.087549,0.059678,0.352137,0.630549,"face",0.00225328207428571,"OP"
745,"S_20140123_1506_04.mp4",5255,1,1,1,1,1,1,1,0,0,0,0,"hand",0,"OP"
745,"S_20140123_1506_04.mp4",5255,1,1,1,1,1,1,1,0.171739,0.189255,0.055922,1.02648,"hand",0.021299549047619,"OP"
745,"S_20140123_1506_04.mp4",5255,1,1,1,1,1,1,1,0.452299,0.334294,0.558102,0.636817,"face",0.754261157142857,"OP"
7450,"S_20140618_2001_03.mp4",1760,1,1,1,1,0,1,1,0.083703,0.070698,0.675603,0.446358,"hand",0.0326020476190476,"OP"
7450,"S_20140618_2001_03.mp4",1760,1,1,1,1,0,1,1,0,0,0,0,"hand",0,"OP"
7450,"S_20140618_2001_03.mp4",1760,1,1,1,1,0,1,1,0.122542,0.137135,0.839225,0.414791,"face",0.000925287528571429,"OP"
7453,"S_20150315_2826_03.mp4",10620,2,2,2,1,1,0,1,0.031206,0.035761,0.119195,0.535025,"hand",0.0588950142857143,"OP"
7453,"S_20150315_2826_03.mp4",10620,2,2,2,1,1,0,1,0,0,0,0,"hand",0,"OP"
7453,"S_20150315_2826_03.mp4",10620,2,2,2,1,1,0,1,0.017387,0.037015,0.155685,0.527139,"hand",0.0167758380952381,"OP"
7453,"S_20150315_2826_03.mp4",10620,2,2,2,1,1,0,1,0,0,0,0,"hand",0,"OP"
7453,"S_20150315_2826_03.mp4",10620,2,2,2,1,1,0,1,0,0,0,0,"face",0,"OP"
7453,"S_20150315_2826_03.mp4",10620,2,2,2,1,1,0,1,0,0,0,0,"face",0,"OP"
7454,"S_20140305_1616_04.mp4",7425,5,5,5,1,1,1,1,0.034157,0.028869,0.620176,0.832195,"hand",0.16917359047619,"OP"
7454,"S_20140305_1616_04.mp4",7425,5,5,5,1,1,1,1,0.0422939999999999,0.01917,0.352165,0.667718,"hand",0.0394548523809524,"OP"
7454,"S_20140305_1616_04.mp4",7425,5,5,5,1,1,1,1,0.00861600000000007,0.027504,0.25045,0.85577,"hand",0.0196136852380952,"OP"
7454,"S_20140305_1616_04.mp4",7425,5,5,5,1,1,1,1,0,0,0,0,"hand",0,"OP"
7454,"S_20140305_1616_04.mp4",7425,5,5,5,1,1,1,1,0,0,0,0,"hand",0,"OP"
7454,"S_20140305_1616_04.mp4",7425,5,5,5,1,1,1,1,0.019563,0.0208029999999999,0.613831,0.816504,"hand",0.0272792047619048,"OP"
7454,"S_20140305_1616_04.mp4",7425,5,5,5,1,1,1,1,0.032809,0.030407,0.305124,0.666275,"hand",0.0275892476190476,"OP"
7454,"S_20140305_1616_04.mp4",7425,5,5,5,1,1,1,1,0,0,0,0,"hand",0,"OP"
7454,"S_20140305_1616_04.mp4",7425,5,5,5,1,1,1,1,0,0,0,0,"hand",0,"OP"
7454,"S_20140305_1616_04.mp4",7425,5,5,5,1,1,1,1,0,0,0,0,"hand",0,"OP"
7454,"S_20140305_1616_04.mp4",7425,5,5,5,1,1,1,1,0,0,0,0,"face",0,"OP"
7454,"S_20140305_1616_04.mp4",7425,5,5,5,1,1,1,1,0.068922,0.054919,0.297845,0.758305,"face",0.565435017142857,"OP"
7454,"S_20140305_1616_04.mp4",7425,5,5,5,1,1,1,1,0.078063,0.057231,0.186618,0.834918,"face",0.366142832571429,"OP"
7454,"S_20140305_1616_04.mp4",7425,5,5,5,1,1,1,1,0.099149,0.072087,0.505825,0.586007,"face",0.639745357142857,"OP"
7454,"S_20140305_1616_04.mp4",7425,5,5,5,1,1,1,1,0.3435257,0.185694,0.731949,0.379477,"face",0.815691957142857,"OP"
7455,"S_20140206_1520_03.mp4",5285,1,1,1,1,1,1,1,0.123664,0.091108,0.451245,0.473931,"hand",0.0188159676190476,"OP"
7455,"S_20140206_1520_03.mp4",5285,1,1,1,1,1,1,1,0.056798,0.063421,0.417446,0.535914,"hand",0.0771641523809524,"OP"
7455,"S_20140206_1520_03.mp4",5285,1,1,1,1,1,1,1,0.048742,0.0803280000000001,0.388542,0.25855,"face",0.000946470934285714,"OP"
7456,"S_20140809_2123_03.mp4",18315,1,1,1,1,0,1,1,0.019627,0.021319,0.591287,0.492096,"hand",0.0114275785714286,"OP"
7456,"S_20140809_2123_03.mp4",18315,1,1,1,1,0,1,1,0.0229969999999999,0.0142150000000001,0.576559,0.500157,"hand",0.0109913319047619,"OP"
7456,"S_20140809_2123_03.mp4",18315,1,1,1,1,0,1,1,0.038587,0.00390400000000002,0.578702,0.424242,"face",0.000176124761428571,"OP"
7457,"S_20140107_1421_06.mp4",11950,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7457,"S_20140107_1421_06.mp4",11950,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
7457,"S_20140107_1421_06.mp4",11950,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
7458,"S_20150331_2914_02.mp4",4455,1,1,1,1,1,1,1,0.151157,0.16521,0.445656,1.02855,"hand",0.431268857142857,"OP"
7458,"S_20150331_2914_02.mp4",4455,1,1,1,1,1,1,1,0,0,0,0,"hand",0,"OP"
7458,"S_20150331_2914_02.mp4",4455,1,1,1,1,1,1,1,0.261077,0.208815,0.137395,0.758214,"face",0.775416485714286,"OP"
7459,"S_20131113_1227_04.mp4",2130,1,1,1,0,0,0,1,0.030069,0.029452,0.842274,0.364188,"hand",0.0206185157142857,"OP"
7459,"S_20131113_1227_04.mp4",2130,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
7459,"S_20131113_1227_04.mp4",2130,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
746,"S_20140628_2011_06.mp4",13700,1,1,1,0,1,1,1,0.07508,0.0608030000000001,0.857925,0.663693,"hand",0.0123503833333333,"OP"
746,"S_20140628_2011_06.mp4",13700,1,1,1,0,1,1,1,0.031725,0.051609,0.655454,0.752371,"hand",0.0657085761904762,"OP"
